,Unnamed: 0,Unnamed: 0.1,ID,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
1812,1812,1812,1812,1.05031e+18,"One whos great in acting can also be a tax chor thriving on poor peoples money can also be a man with no spine to talk on issues of social importance in public life Theres very little difference between Mahanayak amp Mahanalayak

Anyways HappyBirthdayAmitabhBachchan  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,1813,1813,1813,1.0503e+18,"The Holy Spirit Fell on Us Beth Moores Team Ministers in a Powerful Way in  ChurchToo Era 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,1814,1814,1814,1.0503e+18,"Smells Like  Spirit 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,1815,1815,1815,1.0503e+18,"Melania Trump talks  I do stand with women but we need to show the evidence 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1816,1816,1816,1816,1.0503e+18,"EdKrassen This guy is full of shit The women of  have never been stronger than they are today The women of the raised on the prairie era were strong in his eyes only because they were afraid of the men who assaulted them
This guy married and have daughters Are they ok with this 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1817,1817,1817,1817,1.0503e+18,"Bill Clinton is massively overdue for a  reckoning Robyn Urback 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1818,1818,1818,1818,1.05029e+18,"RajneeshSarwan TarekFatah  meanwhile in India  
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,1819,1819,1819,1.05029e+18,"When uhhh have nothing to post but uhhh wanna be a part of that fancy crowd 
 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,1820,1820,1820,1.05029e+18,"It’s am I wish Kyra could speak so she could tell me what bothers her for she is clearly distressed I wonder if she senses my jumbled emotions today as I read accounts of India’s  amp MJ Akbar 
I hold her close I need to be mommy She needs me The world recedes 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,1821,1821,1821,1.05029e+18,"“I don’t kyare about women and I don’t kyare about cheeldren “ melania says women need hard evidence to prove  assaultsI mean look she hooked up with DT  She’s a special kind of wicked and stupid Debate ChildrenInCages TrumpCrimeFamily 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1823,1823,1823,1823,1.05029e+18,"This here sums it up HimToo 
 campaign is about supposed false accusations by the  movement using get thismadeup stories Literally using lies to call the movement a lie BelieveWomen and  to the good men who stand up even to their moms 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1825,1825,1825,1825,1.05028e+18,"Melania Trump on  I Support Women But 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,1828,1828,1828,1.05028e+18,"Nidhi Journalists should boycott events and press conferences  of a sexual assault accused amp murderer accused  and take a stand Enough

India  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,1830,1830,1830,1.05028e+18,"Raw and intimate poetry from award winning author Karlyle Tomms  The Gulls Are Always Laughing poetry touch comfort poetrylover lgbt lgbtq traumasurvivors  strength books  readtherainbow bookworm bookwormforlife read overcome 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,1831,1831,1831,1.05027e+18,"Naming shaming on twitter n Facebook awarness can only serve its purpose when a legal stand on someany level can b takene voice of e wounded n affectedHope it happens
Otherwise tis will jus remain a trend f e momentampe act will jus continue 
Storm manyopensecret  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1835,1835,1835,1835,1.05027e+18,"Apparently YETI was  ‘d back in the day ⁦GrittyNHL⁩ ⁦ShansBoomstick⁩ ⁦LeafsMaz⁩ we miss him 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1837,1837,1837,1837,1.05027e+18,"Women  have been galvanized to FlipItBlue by the  movement and  Kavanaugh hearings RoeWarriorWed 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1838,1838,1838,1838,1.05027e+18,"Melania Trump talks  I do stand with women but we need to show the evidence 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,1839,1839,1839,1.05027e+18,"Why not have RealJamesWoods play Kavanaugh and MerylStreepPage will play Dr Blasey Ford for a tv made movie  FoxNews CNN SupremeCourt GoldenGlobes Oscars 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,1840,1840,1840,1.05026e+18,"Old case of sexual harassment A lawyer explains how  victims can take legal action 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1841,1841,1841,1841,1.05026e+18,"Plants VS Insects WorldMentalHealthDay HurricaneMichael ImNotReallyEvilBut Bulls  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,1842,1842,1842,1.05026e+18," This is why it’s  who calls for a little respect A train of thoughts 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,1844,1844,1844,1.05026e+18,"Literature prize in age of  New award in absence of scandalhit Nobel Five months ago the Swedish Academy a prestigious cultural institution patronized by the King of Sweden announced that this years Nobel Prize in Literature would be… 
",0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1845,1845,1845,1845,1.05026e+18,"Now impart of the  movement Why is it like this Who does this 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1847,1847,1847,1847,1.05025e+18," Merch  The Time Is Right  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,1848,1848,1848,1.05025e+18,"Not sure who to trust in this whole saga especially after the Andaal saga with Vairamuthu  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,1849,1849,1849,1.05025e+18,"
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1850,1850,1850,1850,1.05025e+18,"Raw and intimate poetry from award winning author Karlyle Tomms  The Gulls Are Always Laughing poetry spirituality laugh  poetrylover lgbt lgbtq traumasurvivors  strength books  readtherainbow bookworm bookwormforlife read overcome 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,1851,1851,1851,1.05025e+18,"Trump again mocks the  movement President Donald Trump mocked the  movement again at his rally in Pennsylvania on Wednesday night citing the rules of  as the reason he wasnt allowed to use an expression 
",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1852,1852,1852,1852,1.05025e+18,"mashagessen imagines what a post world could look like in the United States 
",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1853,1853,1853,1853,1.05024e+18,"I am a proud supporter of the  movement  I believe in women’s rights reproductive rights unlike my opponent who is endorsed by Right to Life organizations and introduced a bill in the Assembly to protect hotel housekeepers from sexual harassment 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,1854,1854,1854,1.05024e+18,"LauraLoomer I know there are very bad things that happen to innocent people both men amp women the  attitudemovement should have been a genuine way to help those victims come forward amp stop the bad people that committed the crime so sad it has being deligitimized for political gain 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,1855,1855,1855,1.07403e+18,"Juncker obviously didn’t read the  memo He’s just “silly” you know WTF


",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,1856,1856,1856,1.07209e+18,"ToniRambold gziele  prepared 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,1857,1857,1857,1.0523e+18," or Horseface To Trump women are less than and animals BeBest RedToBlue 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,1858,1858,1858,1.0523e+18," Movement Gathers Force In India 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,1860,1860,1860,1.0523e+18,"Determine Collect Think— MustDos for Conducting Internal Investigations in the  Era 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1861,1861,1861,1861,1.0523e+18,"New story on NPR  Movement Gathers Force In India 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,1863,1863,1863,1.0523e+18," Movement Gathers Force In India 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1864,1864,1864,1864,1.0523e+18,"Donald Dont Grab That Pussy teaches kids to pet animals correctly 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,1865,1865,1865,1.05229e+18,"Just in case anyone was confused about the causes of abuse

Also see anything by LundyBancroft DonHennessey ShannonThomas AnnaSalter and BarbaraSteffens 

DV DVAM DomesticViolence abuse abuseculture  churchtoo 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,1867,1867,1867,1.05229e+18," more days to support  through a solutions lens 
We are launching a fund to support journalists who want to explore solutions to gender sex and power issues YOUR donation can make a real difference for investigations Whats next solutionstoo 
",0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1868,1868,1868,1868,1.05229e+18,"Happy Pub Day Sassy Sinclair  Unlawful Seduction An Erotic Suspense Novella Lawyers in Lust Book  by Sassy Sinclair is now available for download at  The link is in my bio for the bookstore

The  movement takes center … 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,1869,1869,1869,1.05229e+18,"Young people have been at the forefront of advocacy movements for decades From NeverAgain to  their passion amp idealism have sparked millions of people to take action

ChangeLabWorks wants to channel that energy into concrete public policy change 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1870,1870,1870,1870,1.05229e+18,"zeusFanHouse JoanofAmerica Megavolts DeplorablePy hawaiian effdbluell AmazinFranchise Miriam deertrack marvinbarnes Trumpetvoice WhiteJacketPink mike VickiGP TwitmoInmate catiesavage Keats DrSueDVM swampy KarenMonsour imagine that a real NativeAmerican  on ElizabethWarren before the DNATest 

her opponent is vashiva a real Indian 

Warren WalkAway   DNC Democrats trump Pocahontas ShivaAyyadurai ShivaSenate DNC racist fraud BelieveWomen  CherokeeNation 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,1871,1871,1871,1.05229e+18,"Domestic Violence Awareness Hasn’t Caught Up With  Here’s Why 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,1872,1872,1872,1.05228e+18,"Is Sarah Lucas Right for the  Moment by MARTHA SCHWENDENER 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1873,1873,1873,1873,1.05228e+18,"Is Sarah Lucas Right for the  Moment 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,1874,1874,1874,1.05228e+18,"Is Sarah Lucas Right for the  Moment by MARTHA SCHWENDENER via NYT 
",0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1875,1875,1875,1875,1.05228e+18,"Resource Actions  at work  year later 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,1876,1876,1876,1.05228e+18,"Is Sarah Lucas Right for the  Moment by MARTHA SCHWENDENER via NYT 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,1877,1877,1877,1.05228e+18,"No one is more arrogant toward women more aggressive or scornful than the man who is anxious about his virility”
―Simone de Beauvoir

Along with amp TimesUpwe need a SexualEvolution

StormyDaniels Trump Michael Avennati Stormy Daniels Horseface 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,1880,1880,1880,1.05228e+18,"Prof rvaidya shares his experiences on how one of the directors of IIM suggested that Professors have their office door open when students especially female came visiting 
Watch full Conversation at  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,1881,1881,1881,1.05228e+18,"Kharly put together a women’s safety guide for her roommates I think it’s really good and she should make a digital version What do you think

“Things I Do In NYC To Stay Safe”
By malibukharbie 

StaySafe  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,1882,1882,1882,1.05228e+18,"Check out my latest release FIREBREW
A woman must confront the reality of abuse and harassment before moving on with her life
 w a wide order of romance Grab a copy on amazon 

",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,1883,1883,1883,1.05228e+18," The  movement’s roots in women workers’ rights 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,1885,1885,1885,1.05227e+18,"What current issue should we be talking about more 
empowermentensemble  womensmarch girlpower womensupportingwomen females empoweringwomen empowerment keepshowingup togetherwerise shareyourstory empowermentinthewild 
",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1886,1886,1886,1886,1.05227e+18,"TipTuesday This week marks the st anniversary of the  movement when the first tweet was sent by AlyssaMilano referencing Weinsteins abuse 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,1887,1887,1887,1.05227e+18,"Happy Pub Day Sassy Sinclair Unlawful Seduction An Erotic Suspense Novella is now available for download at 

The  movement takes center stage in this lustful legal thriller that turns the table on sexual harassment in the workplace 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,1888,1888,1888,1.05227e+18,"“Even when girls are not the target of objectification they recognize it as part of the school culture Until we focus on it no girl is going to be able to grow up to be her best self” Dr Brown girlsinc on talktokids podcastgt 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1889,1889,1889,1889,1.05227e+18,"Ring in historic th anniversary of DC Indian Law Conference on  Analyze latest issues in Indian law including healthcare  sovereignty amp litigating in appellate court 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,1890,1890,1890,1.05227e+18,"At the one year anniversary of s rise a moving and insightful interview with the movements founder TaranaBurke via nytimes   
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,1891,1891,1891,1.05227e+18," hasnt come to Nunavut says MayorMadeleine

In small communities where jobs are scarce reporting abuse carries a significant risk of a firestormshe told cbcthecurrent 

If your job comes with housing your housing is at risk


",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,1892,1892,1892,1.05227e+18,"Vehicle Fires Reliance and  in the Fire Service A roundup of some of our recent featured contributor posts with pieces by murphyslaw instructorbaker Nick Salameh of StpBlvStrtKnwng captmcglynn and more 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,1893,1893,1893,1.05227e+18,"Viral CornerStoreCaroline incident spurs fiery debates about calling   
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,1894,1894,1894,1.05227e+18,"Photos Demonstration for statute of limitations reform Pa child sexual abuse laws 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,1895,1895,1895,1.05227e+18,"Dozens stand vigil in PA Senate hallway demanding statute of limitations reform 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,1896,1896,1896,1.05227e+18,"It is clear to me that my comfort zone still resides with the written word and conversing face to face While this is very th century of me I assure you more than once I have been accused of having an old soul  

churchtoo 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,1897,1897,1897,1.05226e+18,"Today our feeds are overflowing with a good dose of karma for notsoneighborly neighborhood watchers the  anniversary SerenaWilliams latest boss move and more Charreah is here with the scoop 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,1898,1898,1898,1.05226e+18,"Survivors of childhood sexual abuse fill state Senate halls demanding statute of limitations reform 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,1899,1899,1899,1.05226e+18,"NobodyNews risingserpent Pure joy CreepyPornLawyer Basta STORMY  RedTsunami 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,1900,1900,1900,1.05226e+18,"Interesting all the accounts use the client IFTTT for their botnet automation and most have their language set for Portuguese and have no retweets or replies They also promoted BackBrett at one time along with   infosec opsec osint 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,1901,1901,1901,1.05226e+18,"McDonald Hopkins Jim Boutrous will be at the MISHRM EmploymentLaw Summit tomorrow bright and early discussing hrpolicy on marijuana  and more 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1902,1902,1902,1902,1.05226e+18," and BelieveSurvivors also needs to mean mentoo experience sexual abuse as children an adults ItsOnUs to end sexual violence everywhere and for everyone MaleSurvivorORG and inorg are two such vital orgs addressing this need Please share and support them  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1906,1906,1906,1906,1.05226e+18,"askebay and ebay  why is PEDOPHILIA and sticking famous womens heads on PORN BODIES good  Why is THIS sociopath still a seller in good standing WHAT IS WRONG WITH YOU 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,1907,1907,1907,1.05226e+18,"On Sunday Ill film the WomenMarchPaz Womens March on the Pentagon

Sexual violence is literally and horrifyingly used as a tool of war

Im looking forward to covering this event which exists at the intersection of the militaryindustrial complex and  era 
",0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,1908,1908,1908,1.05226e+18,"It has been a year since Alyssa Milano popularized the  movement A new Pew Research study shows that since then the hashtag has been used more than  million times on Twitter 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,1909,1909,1909,1.05226e+18,"“We all engage in harmful behaviors The key is how we get to a place where the response is accountability and not punishment” 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,1910,1910,1910,1.05226e+18,"Nicole Kidman says she has had  moments explained what she got from marrying Tom Cruise at age 

",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1911,1911,1911,1911,1.05225e+18,"On behalf of the Cuyahoga County Sexual Assault Response Team we would like to thank all the presenters and participants who joined us Friday for the  SART Conference The theme of this years conference was Sustaining a Movement and Not a Moment  and Beyond 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1912,1912,1912,1912,1.05225e+18,"Need advice for how fathers should talk with their sons about sex in the  era EBernsteinWSJ cites our research and share tips in WSJ 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,1913,1913,1913,1.05225e+18,"This is how we all women at least should have been during the  movement but perfect world doesnt exist n some women decide to remain patriarch slaves 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,1914,1914,1914,1.05225e+18,"Now this is commitment DenisMukwege addresses FIGO session to declare commitment to VAW remotely to continue his work serving sexual violence survivors EveryWomanMatters  NobelPeacePrize 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,1915,1915,1915,1.05225e+18,"Aly Raisman’s OpEd and educational program she is involved with
A role for adults in fighting child sexual abuse

",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,1916,1916,1916,1.05225e+18," A  year old bold woman showing path to millions of Pakistanis and Indians Inspiration for all Mechanic in Multan
 multan PTI   uzmaNawaz ImranKhan 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1917,1917,1917,1917,1.05225e+18," of millennial men say that  has informed their behavior in their personal and work lives Graphic by USATODAY  Check out full research here 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1918,1918,1918,1918,1.05225e+18,"Domestic Violence Awareness Hasn’t Caught Up With  Here’s Why 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,1919,1919,1919,1.05225e+18,"LiliaCortina professor of psychology and women’s studies has researched sexual harassment for  years One year after  launched a movement umichLSA asks her what  means today 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,1920,1920,1920,1.05225e+18,"I’m rent to owning my parents house I’m alone and decided to take a shower I just finished throwing up and sobbing because of a “flashback” that’s why I support  also guess I need to look into support groups 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1922,1922,1922,1922,1.05224e+18,"I painted this i when I was going through a dark depression In this social climate I think this painting is relevant not just to m but to all victims silenced wanting to scream feeling trapped hurt and scared  YesAllWome TimesUp Gaslighting  Cont 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,1923,1923,1923,1.05224e+18,"Happening NOW Live conversation with our friends from nwlc SafeSpacesDC and LoveAccountably about ending genderbased violence in our lifetimes  intersectionality and more WWV 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,1925,1925,1925,1.05224e+18,"It’s been a year since we began sharing  stories thanks to the courage deep heart and decades of work from Tarana Burke A year later let’s keep sharing our stories Let’s keep honoring our truths And let’s vote in candidates who BelieveSurvivors PowerToThePolls 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
